date,open,close,high,low,volume
2023-09-08,3747.65,3739.99,3753.26,3724.99,7163.82
2023-09-11,3740.58,3767.54,3788.32,3734.72,10535.8
2023-09-12,3764.33,3760.6,3775.09,3755.42,7938.54
2023-09-13,3759.61,3736.65,3768.82,3719.11,8157.69
2023-09-14,3736.94,3733.51,3748.82,3717.31,10038.61
2023-09-15,3740.79,3708.78,3749.02,3699.38,10939.57
2023-09-18,3698.93,3727.71,3737.53,3691.11,8672.77
2023-09-19,3723.42,3720.5,3724.07,3702.69,8319.9
2023-09-20,3715.96,3705.69,3718.52,3705.13,7544.82
2023-09-21,3698.31,3672.44,3708.46,3672.44,8303.1
2023-09-22,3672.64,3738.93,3740.42,3664.77,11023.12
2023-09-25,3738.06,3714.6,3738.06,3711.2,9259.65
2023-09-26,3711.71,3692.89,3723.85,3692.62,7804.45
2023-09-27,3694.96,3700.5,3731.14,3694.39,9162.92
2023-09-28,3711.21,3689.52,3716.06,3685.3,8522.17
2023-10-09,3678.93,3684.73,3694.17,3642.0,10214.81
2023-10-10,3696.25,3657.13,3701.26,3655.59,9916.37
2023-10-11,3674.75,3667.55,3689.53,3658.36,10209.16
2023-10-12,3697.93,3702.38,3711.5,3682.84,11436.32
2023-10-13,3677.96,3663.41,3678.19,3652.31,9828.8
2023-10-16,3664.04,3626.6,3664.04,3615.77,9185.31
2023-10-17,3635.3,3639.4,3645.57,3619.13,9074.52
2023-10-18,3631.07,3610.58,3632.06,3608.98,9454.59
2023-10-19,3588.52,3533.54,3588.52,3532.31,11173.75
2023-10-20,3518.35,3510.59,3535.66,3501.73,9851.86
2023-10-23,3500.2,3474.24,3505.35,3450.65,9656.17
2023-10-24,3481.76,3487.13,3495.0,3453.1,11554.73
2023-10-25,3524.3,3504.46,3531.83,3500.92,12800.96
2023-10-26,3484.78,3514.14,3515.57,3478.05,10514.36
2023-10-27,3501.17,3562.39,3576.59,3494.55,12022.51
2023-10-30,3554.11,3583.77,3592.72,3554.02,14401.04
2023-10-31,3581.68,3572.51,3581.68,3554.58,11258.73
2023-11-01,3605.76,3571.03,3606.41,3564.64,9764.55
2023-11-02,3580.07,3554.19,3597.17,3553.74,9035.96
2023-11-03,3558.53,3584.14,3596.1,3558.53,9754.21
2023-11-06,3608.32,3632.61,3635.79,3600.63,15298.25
2023-11-07,3623.78,3619.76,3628.46,3606.3,11028.86
2023-11-08,3610.64,3611.07,3627.05,3591.82,11059.42
2023-11-09,3603.11,3612.83,3624.41,3601.37,11187.21
2023-11-10,3596.07,3586.49,3599.45,3576.1,10210.7
2023-11-13,3593.91,3579.41,3599.39,3562.77,9670.76
2023-11-14,3581.1,3582.06,3600.15,3568.88,10088.42
2023-11-15,3616.88,3607.25,3620.6,3596.92,10492.92
2023-11-16,3600.98,3572.36,3605.29,3572.36,8746.48
2023-11-17,3561.31,3568.07,3573.68,3547.03,8731.92
2023-11-20,3569.73,3576.32,3586.97,3545.1,9108.04
2023-11-21,3587.88,3581.07,3615.06,3575.68,10859.43
2023-11-22,3569.44,3544.42,3574.38,3544.42,8478.44
2023-11-23,3541.44,3561.52,3562.07,3529.94,8480.02
2023-11-24,3560.65,3538.01,3560.65,3534.0,8501.84
2023-11-27,3534.44,3511.94,3534.44,3492.86,9910.23
2023-11-28,3510.66,3518.52,3521.05,3501.11,8933.58
2023-11-29,3518.88,3488.31,3519.2,3482.24,9884.14
2023-11-30,3485.52,3496.2,3505.13,3481.45,10135.08
2023-12-01,3494.22,3482.88,3494.22,3452.17,10853.09
2023-12-04,3481.04,3460.14,3488.13,3459.61,9715.68
2023-12-05,3450.09,3394.26,3450.09,3393.81,10047.2
2023-12-06,3387.88,3399.6,3420.28,3382.95,10580.55
2023-12-07,3394.31,3391.28,3404.41,3369.77,9771.32
2023-12-08,3391.86,3399.46,3409.38,3383.45,12952.21
2023-12-11,3378.05,3419.45,3426.61,3346.89,13962.62
2023-12-12,3410.0,3426.8,3427.55,3406.1,10559.0
2023-12-13,3418.64,3369.61,3418.64,3369.61,9528.54
2023-12-14,3387.38,3351.96,3399.14,3350.76,8365.51
2023-12-15,3365.94,3341.55,3388.5,3339.52,9778.78
2023-12-18,3329.19,3329.37,3352.35,3314.91,9052.68
2023-12-19,3325.66,3334.04,3345.78,3313.19,8380.81
2023-12-20,3334.33,3297.5,3338.54,3297.37,9241.29
2023-12-21,3285.6,3330.87,3339.36,3283.99,10254.62
2023-12-22,3329.47,3337.23,3359.06,3315.9,10522.01
2023-12-25,3330.33,3347.45,3348.88,3330.33,7454.27
2023-12-26,3345.4,3324.79,3345.42,3315.94,7473.29
2023-12-27,3326.93,3336.36,3341.27,3309.67,9440.39
2023-12-28,3335.56,3414.54,3423.4,3331.21,14806.49
2023-12-29,3411.11,3431.11,3432.54,3409.58,11492.89
2024-01-02,3426.27,3386.35,3426.27,3386.35,11618.07
2024-01-03,3379.75,3378.3,3392.85,3362.66,10561.39
2024-01-04,3375.02,3347.05,3375.02,3323.86,10672.1
2024-01-05,3341.31,3329.11,3372.54,3313.55,12640.06
2024-01-08,3322.61,3286.06,3333.52,3283.34,11742.95
2024-01-09,3286.71,3292.5,3304.6,3273.84,10933.05
2024-01-10,3281.67,3277.13,3312.92,3268.25,9419.94
2024-01-11,3275.31,3295.67,3311.11,3266.79,10878.97
2024-01-12,3284.36,3284.17,3310.47,3279.7,9685.36
2024-01-15,3270.1,3280.92,3306.92,3261.27,8885.15
2024-01-16,3272.57,3300.88,3300.88,3260.44,11327.67
2024-01-17,3291.14,3229.08,3291.14,3229.08,10876.97
2024-01-18,3214.28,3274.73,3279.25,3171.63,17490.92
2024-01-19,3261.24,3269.78,3286.94,3251.81,11850.14
2024-01-22,3262.47,3218.9,3281.42,3193.18,14870.56
2024-01-23,3208.43,3231.93,3249.53,3188.13,12201.2
2024-01-24,3245.96,3277.11,3281.49,3190.47,15437.2
2024-01-25,3274.34,3342.92,3344.24,3269.79,19683.36
2024-01-26,3326.65,3333.82,3351.97,3315.13,18066.4
2024-01-29,3335.39,3303.96,3351.37,3303.96,18416.48
2024-01-30,3283.9,3245.04,3300.2,3244.97,14364.94
2024-01-31,3231.54,3215.35,3252.15,3201.93,15314.35
2024-02-01,3202.26,3217.71,3251.76,3191.9,14551.68
2024-02-02,3219.87,3179.63,3235.41,3108.35,17375.81
2024-02-05,3164.25,3200.42,3233.85,3111.52,20304.3
2024-02-06,3185.25,3311.69,3314.51,3182.82,20271.31
2024-02-07,3314.03,3343.63,3343.63,3289.67,21664.79
2024-02-08,3351.41,3364.93,3367.21,3336.98,18997.76
2024-02-19,3393.19,3403.81,3403.81,3364.14,18331.98
2024-02-20,3395.19,3410.85,3415.89,3380.1,14073.46
2024-02-21,3390.36,3456.87,3500.13,3383.69,18887.94
2024-02-22,3450.35,3486.67,3486.68,3448.41,14102.08
2024-02-23,3491.34,3489.74,3507.56,3472.97,14482.13
2024-02-26,3485.54,3453.36,3492.61,3445.39,15124.83
2024-02-27,3440.05,3494.79,3494.79,3437.44,13952.82
2024-02-28,3499.83,3450.26,3521.66,3450.26,18983.75
2024-02-29,3437.9,3516.08,3516.08,3437.9,15594.45
2024-03-01,3515.06,3537.8,3544.36,3503.46,16270.96
2024-03-04,3538.37,3540.87,3548.69,3519.76,16324.46
2024-03-05,3524.96,3565.51,3570.69,3519.08,16642.24
2024-03-06,3556.53,3551.05,3577.39,3545.1,14307.66
2024-03-07,3548.1,3529.72,3569.92,3522.9,14811.05
2024-03-08,3529.55,3544.91,3548.51,3511.58,12579.27
2024-03-11,3545.94,3589.26,3589.26,3542.28,14820.28
2024-03-12,3592.58,3597.49,3605.7,3574.21,18068.56
2024-03-13,3594.42,3572.36,3594.42,3563.37,14459.06
2024-03-14,3571.79,3562.22,3597.46,3545.61,14096.27
2024-03-15,3554.91,3569.99,3572.81,3533.68,13831.6
2024-03-18,3577.06,3603.53,3604.05,3573.4,16037.94
2024-03-19,3593.34,3577.63,3610.74,3577.19,14557.18
2024-03-20,3568.72,3585.38,3589.55,3568.43,12952.9
2024-03-21,3593.07,3581.09,3601.11,3575.03,13074.34
2024-03-22,3571.27,3545.0,3575.72,3522.84,13922.74
2024-03-25,3536.71,3525.76,3564.96,3525.76,13701.57
2024-03-26,3526.68,3543.75,3547.65,3518.6,12620.95
2024-03-27,3538.72,3502.79,3542.96,3502.79,12862.68
2024-03-28,3498.48,3520.96,3551.21,3489.39,14333.47
2024-03-29,3516.88,3537.48,3538.24,3516.88,12864.33
2024-04-01,3551.58,3595.65,3600.92,3551.58,16277.66
2024-04-02,3593.22,3580.68,3596.19,3568.75,14127.3
2024-04-03,3578.68,3567.8,3582.43,3558.87,13559.23
2024-04-08,3553.56,3536.41,3567.82,3535.77,15530.43
2024-04-09,3533.38,3533.49,3543.71,3518.86,12967.09
2024-04-10,3528.97,3504.71,3531.23,3490.05,12879.03
2024-04-11,3485.03,3504.24,3520.59,3484.93,12653.44
2024-04-12,3505.75,3475.84,3516.7,3470.06,12892.11
2024-04-15,3473.5,3549.08,3552.41,3473.5,18394.13
2024-04-16,3533.36,3511.11,3545.5,3503.62,17615.31
2024-04-17,3509.13,3565.4,3565.94,3498.03,16846.64
2024-04-18,3550.56,3569.8,3602.79,3547.6,17857.41
2024-04-19,3550.61,3541.66,3560.95,3529.32,14728.15
2024-04-22,3536.18,3530.9,3558.16,3528.02,15057.9
2024-04-23,3525.67,3506.22,3533.76,3499.98,14311.35
2024-04-24,3514.01,3521.62,3524.54,3495.65,12173.99
2024-04-25,3510.64,3530.28,3543.97,3505.2,11518.77
2024-04-26,3531.96,3584.27,3588.4,3531.96,19721.61
2024-04-29,3584.54,3623.91,3645.82,3578.76,22272.14
2024-04-30,3619.26,3604.39,3630.71,3604.39,19129.69
2024-05-06,3654.05,3657.88,3668.26,3645.74,20801.8
2024-05-07,3657.0,3659.01,3665.68,3648.38,16483.43
2024-05-08,3650.75,3630.22,3650.94,3628.7,13003.53
2024-05-09,3630.41,3664.56,3669.76,3630.41,14655.9
2024-05-10,3669.09,3666.28,3674.61,3641.76,15072.05
2024-05-13,3646.35,3664.69,3673.62,3634.6,15726.75
2024-05-14,3668.23,3657.05,3675.78,3646.71,13340.65
2024-05-15,3651.05,3626.06,3656.53,3624.0,12352.28
2024-05-16,3636.6,3640.36,3657.48,3626.33,15463.05
2024-05-17,3638.56,3677.97,3677.97,3627.45,16457.04
2024-05-20,3682.06,3690.96,3703.03,3677.44,18460.94
2024-05-21,3682.29,3676.16,3684.61,3665.15,13067.83
2024-05-22,3675.65,3684.45,3691.88,3667.09,15191.46
2024-05-23,3672.84,3641.79,3674.37,3633.51,14257.3
2024-05-24,3630.83,3601.48,3650.87,3599.67,12479.12
2024-05-27,3606.65,3635.71,3638.15,3603.71,13127.26
2024-05-28,3633.25,3609.17,3638.97,3605.92,12353.22
2024-05-29,3609.07,3613.52,3633.2,3602.82,11590.63
2024-05-30,3607.05,3594.31,3624.04,3586.75,12260.3
2024-05-31,3599.82,3579.92,3614.64,3579.92,11246.2
2024-06-03,3577.38,3588.75,3600.6,3567.87,14105.46
2024-06-04,3583.81,3615.67,3622.5,3580.28,12454.51
2024-06-05,3610.36,3594.79,3623.32,3594.11,11090.68
2024-06-06,3602.16,3592.25,3625.01,3584.17,13789.35
2024-06-07,3594.63,3574.11,3603.07,3552.09,13110.3
2024-06-11,3555.82,3542.88,3565.31,3525.89,13452.23
2024-06-12,3539.09,3544.12,3551.17,3531.57,12281.37
2024-06-13,3548.22,3526.13,3551.08,3520.18,12324.55
2024-06-14,3514.8,3541.53,3547.15,3503.52,17151.69
2024-06-17,3521.44,3536.2,3540.79,3520.74,13743.34
2024-06-18,3533.49,3545.59,3551.71,3532.78,12367.18
2024-06-19,3543.36,3528.75,3543.36,3524.84,10664.28
2024-06-20,3525.17,3503.28,3533.99,3500.13,11161.74
2024-06-21,3496.34,3495.62,3505.51,3473.83,10918.66
2024-06-24,3473.64,3476.81,3505.78,3471.22,11799.02
2024-06-25,3475.16,3457.9,3483.22,3440.65,11844.81
2024-06-26,3451.54,3480.26,3487.4,3442.3,10589.89
2024-06-27,3467.29,3454.12,3471.14,3452.58,11491.81
2024-06-28,3443.67,3461.66,3484.68,3443.67,13540.92
2024-07-01,3458.26,3478.18,3479.95,3443.81,12182.98
2024-07-02,3472.45,3471.79,3488.32,3464.52,12165.01
2024-07-03,3471.56,3463.41,3478.7,3454.99,10385.71
2024-07-04,3468.3,3445.81,3483.31,3444.93,10442.99
2024-07-05,3443.36,3431.06,3451.04,3399.67,11660.97
2024-07-08,3420.8,3401.76,3428.04,3395.91,11552.82
2024-07-09,3396.8,3439.81,3448.93,3384.81,13162.94
2024-07-10,3425.88,3428.97,3447.51,3423.65,12720.35
2024-07-11,3451.04,3468.17,3473.98,3438.12,14589.25
2024-07-12,3459.96,3472.4,3479.1,3457.36,13087.46
2024-07-15,3462.61,3476.25,3481.46,3460.79,11851.71
2024-07-16,3466.85,3498.28,3500.29,3464.37,12065.9
2024-07-17,3494.21,3501.58,3514.48,3486.22,13180.21
2024-07-18,3483.3,3520.93,3522.8,3475.72,12376.82
2024-07-19,3500.81,3539.02,3545.34,3493.07,13244.8
2024-07-22,3538.4,3514.92,3540.19,3494.01,13212.63
2024-07-23,3509.79,3439.88,3509.79,3439.88,12889.77
2024-07-24,3432.35,3418.17,3451.42,3408.41,12703.63
2024-07-25,3404.61,3399.27,3415.86,3383.8,13102.22
2024-07-26,3403.71,3409.29,3420.82,3388.66,12419.56
2024-07-29,3404.37,3390.74,3408.5,3388.84,10978.78
2024-07-30,3380.69,3369.38,3380.69,3352.8,10495.22
2024-07-31,3364.03,3442.08,3445.0,3364.03,17195.92
2024-08-01,3443.14,3419.27,3448.34,3419.19,13632.35
2024-08-02,3393.92,3384.39,3419.1,3380.96,11661.53
2024-08-05,3362.11,3343.32,3409.03,3343.32,14281.25
2024-08-06,3367.35,3342.98,3376.8,3318.63,11934.03
2024-08-07,3338.59,3341.49,3362.38,3329.97,9508.44
2024-08-08,3332.43,3342.94,3364.79,3320.84,9249.57
2024-08-09,3358.13,3331.63,3366.67,3331.63,9151.16
2024-08-12,3327.56,3325.86,3338.08,3319.89,7993.88
2024-08-13,3328.01,3334.39,3335.01,3310.19,8448.97
2024-08-14,3332.79,3309.24,3332.79,3309.1,7874.24
2024-08-15,3301.45,3341.95,3356.76,3297.97,10476.64
2024-08-16,3342.03,3345.63,3356.91,3335.62,9651.91
2024-08-19,3344.26,3356.97,3375.96,3343.71,10557.11
2024-08-20,3361.64,3332.7,3362.33,3321.64,10166.83
2024-08-21,3322.91,3321.64,3339.44,3307.99,8995.48
2024-08-22,3322.87,3313.14,3327.7,3305.25,10036.65
2024-08-23,3305.93,3327.19,3336.24,3305.64,8952.58
2024-08-26,3330.72,3324.22,3336.53,3311.57,9399.08
2024-08-27,3315.69,3305.33,3320.57,3299.56,9580.82
2024-08-28,3298.91,3286.5,3305.35,3274.59,9269.67
2024-08-29,3273.54,3277.68,3290.79,3269.53,13070.23
2024-08-30,3273.75,3321.43,3351.63,3273.65,18869.54
2024-09-02,3307.54,3265.01,3307.76,3264.76,14761.24
2024-09-03,3261.74,3273.43,3281.59,3261.19,12289.73
2024-09-04,3253.9,3252.16,3272.99,3249.98,10483.25
2024-09-05,3252.96,3257.76,3266.88,3247.17,9710.95
2024-09-06,3261.15,3231.35,3274.81,3231.07,8840.04
2024-09-09,3214.8,3192.95,3222.93,3180.93,10867.31
2024-09-10,3193.46,3195.76,3205.1,3171.79,9729.01
2024-09-11,3187.05,3186.13,3197.34,3174.03,10248.21
2024-09-12,3189.43,3172.47,3201.55,3171.88,9286.87
2024-09-13,3174.03,3159.25,3188.91,3159.25,8833.67
2024-09-18,3158.82,3171.01,3179.9,3145.79,8472.28
2024-09-19,3178.4,3196.04,3213.84,3149.79,12543.93
2024-09-20,3192.43,3201.05,3207.99,3173.22,11806.41
2024-09-23,3200.87,3212.76,3230.16,3198.02,9534.49
2024-09-24,3244.65,3351.91,3351.97,3222.49,20407.22
2024-09-25,3403.7,3401.53,3465.49,3393.44,24156.43
2024-09-26,3399.32,3545.32,3545.32,3391.68,24313.4
2024-09-27,3617.92,3703.68,3708.5,3596.58,26548.78
2024-09-30,3846.65,4017.85,4038.7,3796.5,51021.77
2024-10-08,4450.37,4256.1,4450.37,4094.35,58986.79
2024-10-09,4168.84,3955.98,4197.6,3942.51,48226.93
2024-10-10,3979.61,3997.79,4098.5,3912.77,39505.31
2024-10-11,3969.76,3887.17,3978.24,3847.12,27409.65
2024-10-14,3915.22,3961.34,3979.54,3868.78,30757.9
2024-10-15,3942.53,3855.99,3967.87,3855.99,24248.64
2024-10-16,3806.14,3831.59,3877.75,3805.09,21886.64
2024-10-17,3853.84,3788.22,3882.07,3787.75,21231.38
2024-10-18,3780.31,3925.23,3998.21,3765.16,31295.88
2024-10-21,3946.9,3935.2,3979.26,3896.17,29118.56
2024-10-22,3923.74,3957.78,3965.91,3917.52,22343.34
2024-10-23,3955.32,3973.21,4012.18,3939.1,24587.39
2024-10-24,3950.9,3928.83,3957.98,3914.09,17472.41
2024-10-25,3931.32,3956.42,3992.89,3921.94,21069.49
2024-10-28,3953.11,3964.16,3964.16,3917.2,21616.04
2024-10-29,3970.01,3924.65,3991.31,3921.58,21729.4
2024-10-30,3904.16,3889.45,3926.06,3864.31,21943.66
2024-10-31,3888.42,3891.04,3923.9,3859.11,30063.67
2024-11-01,3882.46,3890.02,3933.22,3879.96,30798.65
2024-11-04,3897.71,3944.76,3944.76,3891.21,22923.91
2024-11-05,3937.62,4044.57,4046.7,3925.41,31686.28
2024-11-06,4051.29,4024.28,4091.7,4002.5,33580.79
2024-11-07,3987.27,4145.7,4146.15,3984.67,34143.64
2024-11-08,4192.08,4104.05,4200.91,4094.16,33235.04
2024-11-11,4066.93,4131.13,4132.51,4048.04,28959.42
2024-11-12,4133.35,4085.74,4181.71,4060.79,29777.81
2024-11-13,4059.59,4110.89,4121.07,4059.59,24048.41
2024-11-14,4101.22,4039.62,4118.17,4034.94,23015.28
2024-11-15,4025.65,3968.83,4049.07,3968.83,24739.95
2024-11-18,3982.1,3950.38,4034.06,3931.19,30677.79
2024-11-19,3954.6,3976.89,3979.15,3896.75,24294.65
2024-11-20,3966.12,3985.77,4001.08,3958.34,18459.94
2024-11-21,3979.46,3989.3,3999.57,3966.07,16612.59
2024-11-22,3984.24,3865.7,3990.26,3865.7,21628.58
2024-11-25,3875.61,3848.09,3889.71,3812.32,19070.3
2024-11-26,3836.26,3840.18,3875.23,3833.28,14989.24
2024-11-27,3829.34,3907.04,3907.16,3817.91,17413.61
2024-11-28,3904.25,3872.55,3908.39,3866.01,15011.73
2024-11-29,3869.89,3916.58,3962.7,3869.89,18765.67
2024-12-02,3909.7,3947.63,3955.13,3902.17,19728.98
2024-12-03,3946.7,3951.89,3963.95,3922.84,18249.69
2024-12-04,3948.13,3930.56,3957.37,3917.75,17462.63
2024-12-05,3916.56,3921.59,3936.34,3910.08,13853.4
2024-12-06,3923.9,3973.14,3995.12,3923.9,19205.79
2024-12-09,3970.66,3966.57,3995.51,3948.42,17596.0
2024-12-10,4094.05,3995.64,4098.38,3988.97,25346.38
2024-12-11,3988.02,3988.83,4005.33,3977.35,17725.28
2024-12-12,3987.15,4028.5,4031.74,3981.35,18162.18
2024-12-13,4000.99,3933.18,4000.99,3931.74,23035.31
2024-12-16,3930.78,3911.84,3938.76,3901.65,17851.13
2024-12-17,3908.13,3922.03,3955.95,3908.13,16093.91
2024-12-18,3934.54,3941.89,3956.14,3933.97,15773.83
2024-12-19,3911.89,3945.46,3954.35,3899.75,16108.1
2024-12-20,3937.47,3927.74,3958.63,3923.26,15498.65
2024-12-23,3928.15,3933.57,3965.85,3928.15,19006.74
2024-12-24,3934.94,3983.69,3985.86,3934.73,16149.46
2024-12-25,3987.96,3985.63,4007.76,3969.48,15939.07
2024-12-26,3981.73,3987.48,3991.53,3965.55,14342.53
2024-12-27,3987.02,3981.03,4007.13,3970.94,16926.87
2024-12-30,3976.7,3999.05,4005.78,3976.7,16461.25
2024-12-31,3995.87,3934.91,4004.35,3934.91,18392.84
2025-01-02,3931.82,3820.4,3934.2,3796.34,21789.87
2025-01-03,3825.24,3775.16,3835.94,3767.67,17534.27
2025-01-06,3775.99,3768.97,3788.85,3743.07,15094.67
2025-01-07,3760.87,3796.11,3797.6,3749.06,14645.58
2025-01-08,3781.26,3789.22,3810.74,3731.19,16916.7
2025-01-09,3780.73,3779.88,3795.26,3768.68,12979.4
2025-01-10,3778.89,3732.48,3786.81,3732.48,13752.32
2025-01-13,3704.44,3722.51,3737.89,3704.11,13644.62
2025-01-14,3728.56,3820.54,3826.64,3718.88,17066.47
2025-01-15,3810.04,3796.03,3816.83,3790.17,14147.55
2025-01-16,3812.19,3800.38,3842.95,3776.29,14450.59
2025-01-17,3788.37,3812.34,3831.64,3780.21,12662.2
2025-01-20,3835.3,3829.68,3858.67,3821.98,13958.13
2025-01-21,3850.36,3832.61,3850.91,3817.12,14121.84
2025-01-22,3823.94,3797.02,3823.94,3783.14,13725.51
2025-01-23,3829.05,3803.74,3864.26,3801.85,18056.96
2025-01-24,3793.85,3832.86,3847.6,3793.48,14897.17
2025-01-27,3836.96,3817.08,3852.0,3817.08,14667.08
2025-02-05,3844.7,3795.08,3844.7,3785.16,15716.83
2025-02-06,3789.61,3842.83,3843.49,3788.32,16728.82
2025-02-07,3844.06,3892.7,3919.35,3833.87,22185.77
2025-02-10,3898.1,3901.06,3906.37,3878.83,18890.3
2025-02-11,3905.16,3883.14,3905.16,3872.91,16657.49
2025-02-12,3875.96,3919.86,3920.72,3867.35,16422.85
2025-02-13,3913.9,3905.14,3939.2,3904.98,17248.59
2025-02-14,3900.83,3939.01,3942.04,3900.83,17297.65
2025-02-17,3954.41,3947.4,3955.9,3921.7,21358.82
2025-02-18,3942.58,3912.78,3965.42,3901.87,20942.51
2025-02-19,3906.22,3940.16,3943.67,3904.15,18282.95
2025-02-20,3934.65,3928.9,3940.68,3916.18,16389.52
2025-02-21,3938.05,3978.44,3981.05,3927.79,22740.03
2025-02-24,3972.48,3969.72,3995.95,3949.23,22081.06
2025-02-25,3933.64,3925.65,3955.43,3915.65,17810.86
2025-02-26,3931.84,3959.94,3960.33,3925.37,19106.25
2025-02-27,3961.06,3968.12,3973.93,3933.46,20288.8
2025-02-28,3950.19,3890.05,3972.48,3886.4,19810.41
2025-03-03,3899.7,3888.47,3930.0,3872.59,17762.32
2025-03-04,3865.99,3885.22,3890.42,3855.73,14985.1
2025-03-05,3887.8,3902.57,3906.42,3877.02,15865.28
2025-03-06,3923.38,3956.24,3964.49,3917.08,19396.09
2025-03-07,3944.91,3944.01,3967.07,3935.05,16673.24
2025-03-10,3945.58,3928.8,3949.14,3905.13,15276.52
2025-03-11,3890.43,3941.42,3941.42,3889.43,14475.44
2025-03-12,3946.86,3927.23,3953.61,3921.47,15673.22
2025-03-13,3925.74,3911.58,3939.29,3897.38,15653.64
2025-03-14,3919.62,4006.56,4014.16,3919.62,21613.9
2025-03-17,4020.64,3996.79,4021.73,3992.26,16220.29
2025-03-18,4011.78,4007.72,4016.87,3995.96,14020.85
2025-03-19,4004.83,4010.17,4025.3,3989.51,14441.94
2025-03-20,4011.06,3974.99,4012.04,3969.93,13375.47
2025-03-21,3966.51,3914.7,3983.15,3904.77,16590.53
2025-03-24,3916.11,3934.85,3938.18,3907.2,15223.47
2025-03-25,3937.9,3932.3,3946.36,3921.53,14047.54
2025-03-26,3930.21,3919.36,3942.03,3916.86,13116.42
2025-03-27,3911.38,3932.41,3952.99,3903.65,12679.37
2025-03-28,3930.78,3915.17,3934.23,3907.38,12635.62
2025-03-31,3905.98,3887.31,3928.45,3872.4,16679.85
2025-04-01,3892.78,3887.68,3905.26,3882.4,14038.03
2025-04-02,3884.42,3884.39,3900.49,3877.16,11304.32
2025-04-03,3843.42,3861.5,3883.7,3843.42,14259.98
2025-04-07,3675.2,3589.44,3707.78,3514.12,31257.86
2025-04-08,3597.99,3650.76,3650.76,3583.87,28019.73
2025-04-09,3606.1,3686.79,3686.79,3587.34,26230.57
2025-04-10,3749.13,3735.12,3756.14,3708.82,22725.22
2025-04-11,3730.31,3750.52,3762.37,3708.46,16875.97
2025-04-14,3772.04,3759.14,3776.63,3754.03,16446.24
2025-04-15,3756.48,3761.23,3764.49,3737.85,13400.6
2025-04-16,3757.88,3772.82,3775.17,3721.6,15635.9
2025-04-17,3755.09,3772.22,3779.13,3749.5,12237.1
2025-04-18,3760.04,3772.52,3782.04,3754.41,10294.85
2025-04-21,3768.14,3784.88,3790.18,3763.14,12135.57
2025-04-22,3780.11,3783.95,3799.23,3778.08,12568.83
2025-04-23,3803.43,3786.88,3807.95,3780.52,13198.69
2025-04-24,3787.46,3784.36,3807.26,3775.21,11716.46
2025-04-25,3792.08,3786.99,3801.58,3780.78,12459.11
2025-04-28,3786.39,3781.62,3792.01,3772.8,12514.51
2025-04-29,3776.0,3775.08,3785.32,3768.03,11151.47
2025-04-30,3775.83,3770.57,3787.56,3768.76,14368.17
2025-05-06,3794.38,3808.54,3809.09,3782.78,15852.05
2025-05-07,3861.58,3831.63,3863.68,3814.99,16117.23
2025-05-08,3820.55,3852.9,3867.33,3816.26,12495.98
2025-05-09,3848.62,3846.16,3853.66,3836.53,11938.95
2025-05-12,3866.53,3890.61,3890.73,3859.03,15333.25
2025-05-13,3915.59,3896.26,3915.59,3890.69,14732.03
2025-05-14,3894.84,3943.21,3960.52,3890.65,17203.38
2025-05-15,3934.03,3907.2,3936.47,3904.91,13808.17
2025-05-16,3898.67,3889.09,3903.85,3874.86,11840.53
2025-05-19,3882.57,3877.15,3885.59,3866.57,9864.34
2025-05-20,3883.1,3898.17,3911.47,3881.74,10488.52
2025-05-21,3899.44,3916.38,3928.63,3899.44,10979.13
2025-05-22,3912.6,3913.87,3923.02,3903.09,10759.71
2025-05-23,3910.37,3882.27,3931.55,3882.27,12027.74
2025-05-26,3875.79,3860.11,3884.54,3849.04,10960.12
2025-05-27,3857.63,3839.4,3865.43,3834.85,9857.24
2025-05-28,3843.07,3836.24,3849.74,3833.96,8903.1
2025-05-29,3838.01,3858.7,3869.79,3831.46,10847.19
2025-05-30,3850.49,3840.23,3858.61,3829.25,11167.22
2025-06-03,3833.46,3852.01,3863.3,3832.72,13140.31
2025-06-04,3855.49,3868.74,3875.86,3855.49,11680.39
2025-06-05,3872.64,3877.56,3883.13,3861.27,12287.82
2025-06-06,3878.1,3873.98,3889.46,3869.39,11098.8
2025-06-09,3877.8,3885.25,3894.65,3871.99,13630.63
2025-06-10,3887.55,3865.47,3897.46,3850.47,14556.39
2025-06-11,3870.67,3894.63,3911.61,3870.67,14241.48
2025-06-12,3885.52,3892.2,3900.04,3870.38,13399.87
2025-06-13,3881.49,3864.18,3889.16,3853.82,17253.95
2025-06-16,3853.62,3873.8,3876.17,3853.62,13734.18
2025-06-17,3875.18,3870.38,3880.42,3860.41,12234.25
2025-06-18,3871.65,3874.97,3881.35,3854.66,12752.86
2025-06-19,3870.05,3843.09,3872.94,3834.95,13028.07
2025-06-20,3839.78,3846.64,3856.48,3839.78,11815.1
2025-06-23,3831.17,3857.9,3867.59,3827.08,13380.09
2025-06-24,3862.39,3904.03,3914.16,3862.39,16365.62
2025-06-25,3907.07,3960.07,3963.04,3902.18,18721.37
2025-06-26,3953.16,3946.02,3964.48,3945.26,16531.63
2025-06-27,3949.79,3921.76,3969.26,3918.2,19455.79
2025-06-30,3920.31,3936.08,3940.36,3911.6,14517.02
2025-07-01,3935.91,3942.76,3946.25,3924.72,12895.94
2025-07-02,3943.32,3943.68,3952.14,3929.7,14706.31
2025-07-03,3949.4,3968.07,3971.62,3945.14,14100.4
